season,team,tm_name,player_id,player_name,value_m
2018,Barcelona,FC Barcelona,74857,Marc-André ter Stegen,90.0
2018,Barcelona,FC Barcelona,146227,Jasper Cillessen,18.0
2018,Barcelona,FC Barcelona,283170,Iñaki Peña,1.0
2018,Barcelona,FC Barcelona,379548,Jokin Ezkieta,0.2
2018,Barcelona,FC Barcelona,182904,Clément Lenglet,60.0
2018,Barcelona,FC Barcelona,126540,Samuel Umtiti,45.0
2018,Barcelona,FC Barcelona,18944,Gerard Piqué,35.0
2018,Barcelona,FC Barcelona,131102,Jeison Murillo,10.0
2018,Barcelona,FC Barcelona,605184,Jean-Clair Todibo,8.0
2018,Barcelona,FC Barcelona,15904,Thomas Vermaelen,2.5
2018,Barcelona,FC Barcelona,333361,Chumi,2.5
2018,Barcelona,FC Barcelona,494880,Jorge Cuenca,1.0
2018,Barcelona,FC Barcelona,69751,Jordi Alba,50.0
2018,Barcelona,FC Barcelona,341227,Juan Miranda,5.0
2018,Barcelona,FC Barcelona,231572,Nélson Semedo,40.0
2018,Barcelona,FC Barcelona,364240,Moussa Wagué,5.0
2018,Barcelona,FC Barcelona,331508,Guillem Jaime,0.2
2018,Barcelona,FC Barcelona,65230,Sergio Busquets,50.0
2018,Barcelona,FC Barcelona,282721,Uri Busquets,2.5
2018,Barcelona,FC Barcelona,181112,Sergi Samper,1.5
2018,Barcelona,FC Barcelona,362842,Arthur Melo,70.0
2018,Barcelona,FC Barcelona,85370,Sergi Roberto,50.0
2018,Barcelona,FC Barcelona,32467,Ivan Rakitic,40.0
2018,Barcelona,FC Barcelona,284854,Carles Aleñá,30.0
2018,Barcelona,FC Barcelona,37666,Arturo Vidal,15.0
2018,Barcelona,FC Barcelona,331511,Riqui Puig,10.0
2018,Barcelona,FC Barcelona,80444,Philippe Coutinho,90.0
2018,Barcelona,FC Barcelona,129473,Rafinha,15.0
2018,Barcelona,FC Barcelona,165007,Denis Suárez,12.0
2018,Barcelona,FC Barcelona,16922,Kevin-Prince Boateng,7.0
2018,Barcelona,FC Barcelona,282722,Álex Collado,1.0
2018,Barcelona,FC Barcelona,28003,Lionel Messi,150.0
2018,Barcelona,FC Barcelona,323704,Malcom,40.0
2018,Barcelona,FC Barcelona,223725,Munir El Haddadi,10.0
2018,Barcelona,FC Barcelona,282810,Carles Pérez,1.5
2018,Barcelona,FC Barcelona,288230,Ousmane Dembélé,100.0
2018,Barcelona,FC Barcelona,44352,Luis Suárez,50.0
2018,Barcelona,FC Barcelona,126716,Paco Alcácer,37.0
2018,Barcelona,FC Barcelona,340376,Abel Ruiz,3.0
2018,Atletico Madrid,Atlético de Madrid,121483,Jan Oblak,100.0
2018,Atletico Madrid,Atlético de Madrid,44062,Antonio Adán,1.5
2018,Atletico Madrid,Atlético de Madrid,396341,Álex dos Santos,0.2
2018,Atletico Madrid,Atlético de Madrid,250845,José María Giménez,70.0
2018,Atletico Madrid,Atlético de Madrid,107010,Stefan Savic,35.0
2018,Atletico Madrid,Atlético de Madrid,54928,Diego Godín,20.0
2018,Atletico Madrid,Atlético de Madrid,396333,Javi Montero,10.0
2018,Atletico Madrid,Atlético de Madrid,491693,Nehuén Pérez,2.5
2018,Atletico Madrid,Atlético de Madrid,354697,Tachi,0.3
2018,Atletico Madrid,Atlético de Madrid,281963,Lucas Hernández,70.0
2018,Atletico Madrid,Atlético de Madrid,21725,Filipe Luís,3.0
2018,Atletico Madrid,Atlético de Madrid,120443,Santiago Arias,18.0
2018,Atletico Madrid,Atlético de Madrid,16635,Juanfran Torres,3.0
2018,Atletico Madrid,Atlético de Madrid,461618,Andrés Solano,0.2
2018,Atletico Madrid,Atlético de Madrid,396324,Carlos Isaac,0.2
2018,Atletico Madrid,Atlético de Madrid,357565,Rodri,80.0
2018,Atletico Madrid,Atlético de Madrid,230784,Thomas Partey,50.0
2018,Atletico Madrid,Atlético de Madrid,148928,Saúl Ñíguez,90.0
2018,Atletico Madrid,Atlético de Madrid,74229,Koke,70.0
2018,Atletico Madrid,Atlético de Madrid,242299,Roberto Olabe,0.8
2018,Atletico Madrid,Atlético de Madrid,295065,Toni Moya,0.3
2018,Atletico Madrid,Atlético de Madrid,442802,Cristian Rodríguez,0.25
2018,Atletico Madrid,Atlético de Madrid,396327,Mikel Carro,0.15
2018,Atletico Madrid,Atlético de Madrid,205562,Thomas Lemar,40.0
2018,Atletico Madrid,Atlético de Madrid,67082,Vitolo,18.0
2018,Atletico Madrid,Atlético de Madrid,396334,Joaquín Muñoz,0.3
2018,Atletico Madrid,Atlético de Madrid,257448,Gelson Martins,28.0
2018,Atletico Madrid,Atlético de Madrid,505673,Víctor Mollejo,2.5
2018,Atletico Madrid,Atlético de Madrid,125781,Antoine Griezmann,130.0
2018,Atletico Madrid,Atlético de Madrid,266807,Ángel Correa,35.0
2018,Atletico Madrid,Atlético de Madrid,128223,Álvaro Morata,50.0
2018,Atletico Madrid,Atlético de Madrid,44779,Diego Costa,25.0
2018,Atletico Madrid,Atlético de Madrid,36371,Nikola Kalinić,10.0
2018,Atletico Madrid,Atlético de Madrid,566036,Borja Garcés,3.0
2018,Atletico Madrid,Atlético de Madrid,505674,Sergio Camello,2.5
2018,Real Madrid,Real Madrid,108390,Thibaut Courtois,55.0
2018,Real Madrid,Real Madrid,79422,Keylor Navas,10.0
2018,Real Madrid,Real Madrid,404839,Andriy Lunin,7.5
2018,Real Madrid,Real Madrid,27486,Kiko Casilla,3.0
2018,Real Madrid,Real Madrid,283489,Luca Zidane,1.0
2018,Real Madrid,Real Madrid,164770,Raphaël Varane,70.0
2018,Real Madrid,Real Madrid,25557,Sergio Ramos,25.0
2018,Real Madrid,Real Madrid,58884,Nacho Fernández,25.0
2018,Real Madrid,Real Madrid,251896,Jesús Vallejo,10.0
2018,Real Madrid,Real Madrid,340853,Javi Sánchez,2.0
2018,Real Madrid,Real Madrid,341263,Adrián Dela,0.3
2018,Real Madrid,Real Madrid,44501,Marcelo,25.0
2018,Real Madrid,Real Madrid,282429,Sergio Reguilón,15.0
2018,Real Madrid,Real Madrid,341264,Fran García,0.25
2018,Real Madrid,Real Madrid,138927,Daniel Carvajal,50.0
2018,Real Madrid,Real Madrid,221316,Lucas Vázquez,25.0
2018,Real Madrid,Real Madrid,280730,Álvaro Odriozola,25.0
2018,Real Madrid,Real Madrid,282411,Marcos Llorente,20.0
2018,Real Madrid,Real Madrid,16306,Casemiro,60.0
2018,Real Madrid,Real Madrid,31909,Toni Kroos,60.0
2018,Real Madrid,Real Madrid,319745,Dani Ceballos,30.0
2018,Real Madrid,Real Madrid,27992,Luka Modrić,20.0
2018,Real Madrid,Real Madrid,369081,Federico Valverde,20.0
2018,Real Madrid,Real Madrid,261503,Álvaro Fidalgo,0.3
2018,Real Madrid,Real Madrid,340864,Jaume Grau,0.3
2018,Real Madrid,Real Madrid,340867,Jaime Seoane,0.25
2018,Real Madrid,Real Madrid,296622,Marco Asensio,60.0
2018,Real Madrid,Real Madrid,85288,Isco,60.0
2018,Real Madrid,Real Madrid,458466,Franchu,0.2
2018,Real Madrid,Real Madrid,371998,Vinicius Junior,70.0
2018,Real Madrid,Real Madrid,339707,Cristo,5.0
2018,Real Madrid,Real Madrid,39381,Gareth Bale,60.0
2018,Real Madrid,Real Madrid,314678,Brahim Díaz,17.0
2018,Real Madrid,Real Madrid,18922,Karim Benzema,40.0
2018,Real Madrid,Real Madrid,225020,Mariano Díaz,20.0
2018,Real Madrid,Real Madrid,298976,Borja Mayoral,4.0
2018,Valencia,Valencia CF,111819,Neto,18.0
2018,Valencia,Valencia CF,227805,Jaume Doménech,2.5
2018,Valencia,Valencia CF,398131,Cristian Rivero,0.25
2018,Valencia,Valencia CF,149498,Gabriel Paulista,20.0
2018,Valencia,Valencia CF,346289,Mouctar Diakhaby,20.0
2018,Valencia,Valencia CF,131102,Jeison Murillo,10.0
2018,Valencia,Valencia CF,163086,Cristiano Piccini,10.0
2018,Valencia,Valencia CF,35939,Ezequiel Garay,8.0
2018,Valencia,Valencia CF,257851,Rúben Vezo,6.0
2018,Valencia,Valencia CF,61546,Facundo Roncaglia,2.5
2018,Valencia,Valencia CF,221322,José Gayà,50.0
2018,Valencia,Valencia CF,320271,Toni Lato,5.0
2018,Valencia,Valencia CF,423443,Álex Centelles,1.0
2018,Valencia,Valencia CF,127189,Geoffrey Kondogbia,30.0
2018,Valencia,Valencia CF,74869,Francis Coquelin,17.5
2018,Valencia,Valencia CF,417575,Uros Racic,5.0
2018,Valencia,Valencia CF,495629,Hugo Guillamón,0.2
2018,Valencia,Valencia CF,372246,Carlos Soler,50.0
2018,Valencia,Valencia CF,59561,Dani Parejo,30.0
2018,Valencia,Valencia CF,63463,Daniel Wass,14.0
2018,Valencia,Valencia CF,557149,Kang-in Lee,10.0
2018,Valencia,Valencia CF,225122,Gonçalo Guedes,40.0
2018,Valencia,Valencia CF,98322,Denis Cheryshev,6.0
2018,Valencia,Valencia CF,336731,Nacho Gil,0.7
2018,Valencia,Valencia CF,328914,Álex Blanco,0.5
2018,Valencia,Valencia CF,320259,Sito Pascual,0.2
2018,Valencia,Valencia CF,131505,Rodrigo,50.0
2018,Valencia,Valencia CF,255653,Santi Mina,30.0
2018,Valencia,Valencia CF,179184,Michy Batshuayi,30.0
2018,Valencia,Valencia CF,398184,Ferran Torres,20.0
2018,Valencia,Valencia CF,27389,Kévin Gameiro,9.0
2018,Valencia,Valencia CF,85383,Rubén Sobrino,3.0
2018,Valencia,Valencia CF,284883,Fran Navarro,0.3
2018,Sevilla,Sevilla FC,64000,Tomáš Vaclík,18.0
2018,Sevilla,Sevilla FC,207302,Sergio Rico,12.0
2018,Sevilla,Sevilla FC,251892,Juan Soriano,2.5
2018,Sevilla,Sevilla FC,469737,Lucho García,0.25
2018,Sevilla,Sevilla FC,396107,Javi Díaz,0.2
2018,Sevilla,Sevilla FC,263361,Maximilian Wöber,10.0
2018,Sevilla,Sevilla FC,92947,Sergi Gómez,9.0
2018,Sevilla,Sevilla FC,48859,Simon Kjaer,8.0
2018,Sevilla,Sevilla FC,378954,Joris Gnagnon,6.0
2018,Sevilla,Sevilla FC,37712,Daniel Carriço,3.0
2018,Sevilla,Sevilla FC,45319,Gabriel Mercado,2.5
2018,Sevilla,Sevilla FC,41281,Nicolás Pareja,0.5
2018,Sevilla,Sevilla FC,461843,Juan Berrocal,0.5
2018,Sevilla,Sevilla FC,93935,Sergio Escudero,7.5
2018,Sevilla,Sevilla FC,346766,Guilherme Arana,3.0
2018,Sevilla,Sevilla FC,461866,Javi Vázquez,0.1
2018,Sevilla,Sevilla FC,102744,Sébastien Corchia,2.0
2018,Sevilla,Sevilla FC,205503,Ibrahim Amadou,7.0
2018,Sevilla,Sevilla FC,60542,Maxime Gonalons,4.0
2018,Sevilla,Sevilla FC,12249,Éver Banega,15.0
2018,Sevilla,Sevilla FC,202984,Roque Mesa,7.0
2018,Sevilla,Sevilla FC,317482,Marko Rog,6.0
2018,Sevilla,Sevilla FC,15956,Jesús Navas,4.0
2018,Sevilla,Sevilla FC,74230,Pablo Sarabia,40.0
2018,Sevilla,Sevilla FC,76163,Franco Vázquez,15.0
2018,Sevilla,Sevilla FC,67920,Ganso,2.0
2018,Sevilla,Sevilla FC,268949,Borja Lasso,0.7
2018,Sevilla,Sevilla FC,396145,Pepe Mena,0.25
2018,Sevilla,Sevilla FC,182381,Quincy Promes,18.0
2018,Sevilla,Sevilla FC,537382,Bryan Gil,10.0
2018,Sevilla,Sevilla FC,70934,Nolito,2.0
2018,Sevilla,Sevilla FC,223725,Munir El Haddadi,10.0
2018,Sevilla,Sevilla FC,88490,Aleix Vidal,4.0
2018,Sevilla,Sevilla FC,534379,Pejiño,0.3
2018,Sevilla,Sevilla FC,146854,Wissam Ben Yedder,40.0
2018,Sevilla,Sevilla FC,198008,André Silva,22.0
2018,Sevilla,Sevilla FC,119228,Luis Muriel,13.0
2018,Sevilla,Sevilla FC,376486,Marc Gual,1.0
2018,Real Sociedad,Real Sociedad,229604,Gerónimo Rulli,10.0
2018,Real Sociedad,Real Sociedad,26065,Miguel Ángel Moyá,1.5
2018,Real Sociedad,Real Sociedad,428948,Andoni Zubiaurre,0.3
2018,Real Sociedad,Real Sociedad,355628,Igor Zubeldia,30.0
2018,Real Sociedad,Real Sociedad,246291,Diego Llorente,25.0
2018,Real Sociedad,Real Sociedad,229804,Aritz Elustondo,10.0
2018,Real Sociedad,Real Sociedad,51046,Héctor Moreno,6.0
2018,Real Sociedad,Real Sociedad,351809,Robin Le Normand,4.0
2018,Real Sociedad,Real Sociedad,142419,Raúl Navas,3.0
2018,Real Sociedad,Real Sociedad,339808,Theo Hernández,15.0
2018,Real Sociedad,Real Sociedad,517842,Aihen Muñoz,7.5
2018,Real Sociedad,Real Sociedad,206947,Kévin Rodrigues,3.0
2018,Real Sociedad,Real Sociedad,197135,Joseba Zaldua,10.0
2018,Real Sociedad,Real Sociedad,289255,Andoni Gorosabel,1.5
2018,Real Sociedad,Real Sociedad,59344,Asier Illarramendi,25.0
2018,Real Sociedad,Real Sociedad,423440,Martín Zubimendi,0.1
2018,Real Sociedad,Real Sociedad,338424,Mikel Merino,15.0
2018,Real Sociedad,Real Sociedad,99352,Rubén Pardo,4.0
2018,Real Sociedad,Real Sociedad,289286,Luca Sangalli,4.0
2018,Real Sociedad,Real Sociedad,59375,David Zurutuza,2.5
2018,Real Sociedad,Real Sociedad,465967,Ander Guevara,2.5
2018,Real Sociedad,Real Sociedad,569866,Roberto López,1.0
2018,Real Sociedad,Real Sociedad,616369,Ander Barrenetxea,10.0
2018,Real Sociedad,Real Sociedad,126737,Juanmi,8.0
2018,Real Sociedad,Real Sociedad,289272,Martín Merquelanz,0.4
2018,Real Sociedad,Real Sociedad,594926,Naïs Djouahra,0.15
2018,Real Sociedad,Real Sociedad,177847,Adnan Januzaj,15.0
2018,Real Sociedad,Real Sociedad,563335,Zourdine Thior,0.3
2018,Real Sociedad,Real Sociedad,434990,Álex Sola,0.2
2018,Real Sociedad,Real Sociedad,351478,Mikel Oyarzabal,50.0
2018,Real Sociedad,Real Sociedad,122155,Willian José,30.0
2018,Real Sociedad,Real Sociedad,199369,Sandro Ramírez,4.0
2018,Real Sociedad,Real Sociedad,289236,Jon Bautista,2.0
2018,Real Betis,Real Betis Balompié,286415,Pau López,20.0
2018,Real Betis,Real Betis Balompié,101118,Joel Robles,5.0
2018,Real Betis,Real Betis Balompié,99922,Marc Bartra,22.0
2018,Real Betis,Real Betis Balompié,80293,Aïssa Mandi,16.0
2018,Real Betis,Real Betis Balompié,27374,Sidnei,10.0
2018,Real Betis,Real Betis Balompié,129386,Zouhair Feddal,5.0
2018,Real Betis,Real Betis Balompié,401624,Edgar González,0.3
2018,Real Betis,Real Betis Balompié,374139,Junior Firpo,25.0
2018,Real Betis,Real Betis Balompié,521455,Julio Alonso,0.1
2018,Real Betis,Real Betis Balompié,370691,Francis Guerrero,6.0
2018,Real Betis,Real Betis Balompié,476344,Emerson Royal,3.0
2018,Real Betis,Real Betis Balompié,32522,Antonio Barragán,2.0
2018,Real Betis,Real Betis Balompié,100131,William Carvalho,25.0
2018,Real Betis,Real Betis Balompié,36350,Javi García,2.0
2018,Real Betis,Real Betis Balompié,20506,Andrés Guardado,5.0
2018,Real Betis,Real Betis Balompié,256120,Wilfrid Kaptoum,4.0
2018,Real Betis,Real Betis Balompié,95641,Darko Brasanac,2.0
2018,Real Betis,Real Betis Balompié,348795,Giovani Lo Celso,50.0
2018,Real Betis,Real Betis Balompié,66106,Sergio Canales,25.0
2018,Real Betis,Real Betis Balompié,77826,Ryad Boudebouz,6.0
2018,Real Betis,Real Betis Balompié,141834,Cristian Tello,10.0
2018,Real Betis,Real Betis Balompié,134936,Jesé,5.0
2018,Real Betis,Real Betis Balompié,98249,Takashi Inui,4.0
2018,Real Betis,Real Betis Balompié,521462,José Manuel Irizo,0.15
2018,Real Betis,Real Betis Balompié,371174,Diego Lainez,14.0
2018,Real Betis,Real Betis Balompié,7663,Joaquín,2.0
2018,Real Betis,Real Betis Balompié,505675,Rober González,0.2
2018,Real Betis,Real Betis Balompié,354741,Loren Morón,10.0
2018,Real Betis,Real Betis Balompié,234523,Antonio Sanabria,9.0
2018,Real Betis,Real Betis Balompié,145769,Sergio León,3.0
2018,Athletic Club,Athletic Bilbao,262396,Unai Simón,6.0
2018,Athletic Club,Athletic Bilbao,71570,Iago Herrerín,4.0
2018,Athletic Club,Athletic Bilbao,212862,Álex Remiro,1.5
2018,Athletic Club,Athletic Bilbao,338286,Hodei Oleaga,0.2
2018,Athletic Club,Athletic Bilbao,158863,Iñigo Martínez,32.0
2018,Athletic Club,Athletic Bilbao,255488,Yeray Álvarez,25.0
2018,Athletic Club,Athletic Bilbao,338285,Unai Núñez,15.0
2018,Athletic Club,Athletic Bilbao,524000,Dani Vivian,0.25
2018,Athletic Club,Athletic Bilbao,61812,Yuri Berchiche,20.0
2018,Athletic Club,Athletic Bilbao,85258,Mikel Balenziaga,2.0
2018,Athletic Club,Athletic Bilbao,262117,Cristian Ganea,1.0
2018,Athletic Club,Athletic Bilbao,96718,Óscar de Marcos,6.0
2018,Athletic Club,Athletic Bilbao,197545,Ander Capa,3.0
2018,Athletic Club,Athletic Bilbao,255501,Iñigo Lekue,2.0
2018,Athletic Club,Athletic Bilbao,52469,Mikel San José,7.5
2018,Athletic Club,Athletic Bilbao,447052,Peru Nolaskoain,5.0
2018,Athletic Club,Athletic Bilbao,178425,Dani García,4.0
2018,Athletic Club,Athletic Bilbao,71571,Ander Iturraspe,2.5
2018,Athletic Club,Athletic Bilbao,40888,Beñat Etxebarria,4.0
2018,Athletic Club,Athletic Bilbao,192009,Unai López,1.5
2018,Athletic Club,Athletic Bilbao,51474,Mikel Rico,0.8
2018,Athletic Club,Athletic Bilbao,34601,Raúl García,7.5
2018,Athletic Club,Athletic Bilbao,54235,Iker Muniain,15.0
2018,Athletic Club,Athletic Bilbao,251848,Iñigo Córdoba,4.0
2018,Athletic Club,Athletic Bilbao,127837,Ibai Gómez,4.0
2018,Athletic Club,Athletic Bilbao,335216,Iñigo Vicente,1.0
2018,Athletic Club,Athletic Bilbao,255508,Iñaki Williams,50.0
2018,Athletic Club,Athletic Bilbao,54245,Markel Susaeta,6.0
2018,Athletic Club,Athletic Bilbao,197126,Kenan Kodro,1.0
2018,Athletic Club,Athletic Bilbao,192736,Sabin Merino,1.0
2018,Athletic Club,Athletic Bilbao,29124,Aritz Aduriz,1.0
2018,Athletic Club,Athletic Bilbao,340205,Gorka Guruzeta,0.5
2018,Celta Vigo,Celta de Vigo,199321,Rubén Blanco,3.0
2018,Celta Vigo,Celta de Vigo,45912,Sergio Álvarez,2.0
2018,Celta Vigo,Celta de Vigo,297194,Iván Villar,0.3
2018,Celta Vigo,Celta de Vigo,253765,Wesley Hoedt,12.0
2018,Celta Vigo,Celta de Vigo,64134,Néstor Araújo,8.0
2018,Celta Vigo,Celta de Vigo,276111,David Costas,3.0
2018,Celta Vigo,Celta de Vigo,273000,Júnior Alonso,3.0
2018,Celta Vigo,Celta de Vigo,61546,Facundo Roncaglia,2.5
2018,Celta Vigo,Celta de Vigo,30677,Gustavo Cabral,1.5
2018,Celta Vigo,Celta de Vigo,216240,Lucas Olaza,3.5
2018,Celta Vigo,Celta de Vigo,164055,David Juncà,1.5
2018,Celta Vigo,Celta de Vigo,181619,Robert Mazan,0.3
2018,Celta Vigo,Celta de Vigo,119905,Hugo Mallo,15.0
2018,Celta Vigo,Celta de Vigo,221315,Kevin Vázquez,0.5
2018,Celta Vigo,Celta de Vigo,192735,Stanislav Lobotka,25.0
2018,Celta Vigo,Celta de Vigo,137616,Okay Yokuşlu,12.0
2018,Celta Vigo,Celta de Vigo,168959,Nemanja Radoja,3.0
2018,Celta Vigo,Celta de Vigo,423444,Fran Beltrán,18.0
2018,Celta Vigo,Celta de Vigo,319859,Mathias Jensen,2.5
2018,Celta Vigo,Celta de Vigo,207924,Jozabed Sánchez,2.0
2018,Celta Vigo,Celta de Vigo,167798,Andrew Hjulsager,1.0
2018,Celta Vigo,Celta de Vigo,309110,Brais Méndez,20.0
2018,Celta Vigo,Celta de Vigo,232271,Sofiane Boufal,12.0
2018,Celta Vigo,Celta de Vigo,77826,Ryad Boudebouz,6.0
2018,Celta Vigo,Celta de Vigo,252641,Pione Sisto,8.0
2018,Celta Vigo,Celta de Vigo,283223,Emre Mor,2.0
2018,Celta Vigo,Celta de Vigo,396894,Maxi Gómez,40.0
2018,Celta Vigo,Celta de Vigo,72047,Iago Aspas,25.0
2018,Celta Vigo,Celta de Vigo,249303,Dennis Eckert Ayensa,1.2
2018,Celta Vigo,Celta de Vigo,463332,Emmanuel Apeh,0.3
2018,Villarreal,Villarreal CF,51710,Sergio Asenjo,12.0
2018,Villarreal,Villarreal CF,57522,Andrés Fernández,1.5
2018,Villarreal,Villarreal CF,30749,Mariano Barbosa,0.4
2018,Villarreal,Villarreal CF,73250,Mario Gaspar,10.0
2018,Villarreal,Villarreal CF,183647,Álvaro González,8.0
2018,Villarreal,Villarreal CF,11111,Ramiro Funes Mori,8.0
2018,Villarreal,Villarreal CF,62920,Víctor Ruiz,7.0
2018,Villarreal,Villarreal CF,5856,Daniele Bonera,0.2
2018,Villarreal,Villarreal CF,354742,Pepe Castaño,0.15
2018,Villarreal,Villarreal CF,356197,Alfonso Pedraza,22.0
2018,Villarreal,Villarreal CF,65318,Jaume Costa,4.0
2018,Villarreal,Villarreal CF,204102,Xavi Quintillà,1.0
2018,Villarreal,Villarreal CF,58576,Miguel Layún,3.0
2018,Villarreal,Villarreal CF,399775,Miguel Llambrich,0.8
2018,Villarreal,Villarreal CF,527966,Andrei Rațiu,0.3
2018,Villarreal,Villarreal CF,466298,Santiago Cáseres,10.0
2018,Villarreal,Villarreal CF,65467,Vicente Iborra,9.0
2018,Villarreal,Villarreal CF,56134,Javi Fuego,0.8
2018,Villarreal,Villarreal CF,44412,Bruno Soriano,0.8
2018,Villarreal,Villarreal CF,40428,Manuel Iturra,0.4
2018,Villarreal,Villarreal CF,357885,Pablo Fornals,25.0
2018,Villarreal,Villarreal CF,188854,Manu Trigueros,15.0
2018,Villarreal,Villarreal CF,15799,Santi Cazorla,4.0
2018,Villarreal,Villarreal CF,335225,Manu Morlanes,2.5
2018,Villarreal,Villarreal CF,341278,Iván Martín,0.3
2018,Villarreal,Villarreal CF,82048,Nicola Sansone,7.5
2018,Villarreal,Villarreal CF,401922,Samuel Chukwueze,30.0
2018,Villarreal,Villarreal CF,413262,Dani Raba,2.0
2018,Villarreal,Villarreal CF,177467,Gerard Moreno,17.5
2018,Villarreal,Villarreal CF,315110,Karl Toko Ekambi,17.5
2018,Villarreal,Villarreal CF,119235,Carlos Bacca,5.0
2018,Villarreal,Villarreal CF,251106,Enes Ünal,5.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,37403,Roberto,1.5
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,34370,Diego López,1.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,281769,Mario Hermoso,25.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,129444,David López,9.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,148666,Naldo,2.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,175323,Óscar Duarte,1.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,262391,Lluís López,0.3
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,356196,Iago Indias,0.2
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,501418,Adrià Pedrosa,10.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,67090,Dídac Vilà,4.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,49500,Roberto Rosales,2.5
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,72310,Javi López,1.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,423166,Pipa,0.3
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,336869,Marc Roca,30.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,359210,Alfa Semedo,2.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,142021,Sergi Darder,14.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,63290,Víctor Sánchez,3.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,44065,Esteban Granero,3.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,313113,Álex López,0.4
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,448344,Óscar Melendo,10.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,56067,Pablo Piatti,4.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,408471,Javi Puado,1.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,379530,Carlos Doncel,0.2
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,140436,Lei Wu,10.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,221899,Léo Baptistão,4.5
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,73636,Hernán Pérez,1.5
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,278359,Borja Iglesias,28.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,93795,Facundo Ferreyra,4.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,7922,Sergio García,1.0
2018,RCD Espanyol Barcelona,RCD Espanyol Barcelona,394285,Víctor Campuzano,0.3
2018,Getafe,Getafe CF,226012,David Soria,15.0
2018,Getafe,Getafe CF,95736,Leandro Chichizola,1.0
2018,Getafe,Getafe CF,246335,Rubén Yáñez,0.3
2018,Getafe,Getafe CF,221150,Dakonam Djené,25.0
2018,Getafe,Getafe CF,102423,Leandro Cabrera,5.0
2018,Getafe,Getafe CF,188838,Bruno González,2.0
2018,Getafe,Getafe CF,70245,Ignasi Miquel,2.0
2018,Getafe,Getafe CF,376514,Mathías Olivera,3.0
2018,Getafe,Getafe CF,44699,Antunes,2.5
2018,Getafe,Getafe CF,76746,Damián Suárez,3.5
2018,Getafe,Getafe CF,170472,Dimitri Foulquier,3.5
2018,Getafe,Getafe CF,281755,Iván Alejo,1.2
2018,Getafe,Getafe CF,51426,Markel Bergara,0.8
2018,Getafe,Getafe CF,17396,Mathieu Flamini,0.6
2018,Getafe,Getafe CF,290249,Mauro Arambarri,15.0
2018,Getafe,Getafe CF,273152,Nemanja Maksimovic,15.0
2018,Getafe,Getafe CF,129693,Gaku Shibasaki,2.0
2018,Getafe,Getafe CF,188157,Sebastián Cristóforo,1.8
2018,Getafe,Getafe CF,138803,Francisco Portillo,4.0
2018,Getafe,Getafe CF,131506,Samu Saiz,2.0
2018,Getafe,Getafe CF,339820,Amath Ndiaye,4.0
2018,Getafe,Getafe CF,242532,Rober Ibáñez,1.0
2018,Getafe,Getafe CF,227961,Jaime Mata,10.0
2018,Getafe,Getafe CF,256429,Sergi Guardiola,5.0
2018,Getafe,Getafe CF,51510,Ángel Rodríguez,3.0
2018,Getafe,Getafe CF,57825,Jorge Molina,2.0
2018,Getafe,Getafe CF,573775,Hugo Duro,2.0
2018,CD Leganés,CD Leganés,404839,Andriy Lunin,7.5
2018,CD Leganés,CD Leganés,27493,Iván Cuéllar,0.8
2018,CD Leganés,CD Leganés,71835,Jon Ander Serantes,0.5
2018,CD Leganés,CD Leganés,238032,Andrés Prieto,0.2
2018,CD Leganés,CD Leganés,282435,David Tejero,0.15
2018,CD Leganés,CD Leganés,52403,Dimitrios Siovas,6.0
2018,CD Leganés,CD Leganés,131708,Kenneth Omeruo,5.0
2018,CD Leganés,CD Leganés,156808,Unai Bustinza,4.0
